participant,topic,disagreement,count
73c0b739-7c70-46d0-86fd-d886700d1ce3,universalIncome,0,2421
73c0b739-7c70-46d0-86fd-d886700d1ce3,universalIncome,1,3140
73c0b739-7c70-46d0-86fd-d886700d1ce3,universalIncome,2,1083
73c0b739-7c70-46d0-86fd-d886700d1ce3,universalIncome,3,1017
73c0b739-7c70-46d0-86fd-d886700d1ce3,universalIncome,4,1231
73c0b739-7c70-46d0-86fd-d886700d1ce3,universalIncome,5,1664
74178954-a9ce-4c4e-8364-374e3a8e9679,fundNeedleExchange,0,840
74178954-a9ce-4c4e-8364-374e3a8e9679,fundNeedleExchange,1,540
74178954-a9ce-4c4e-8364-374e3a8e9679,fundNeedleExchange,2,767
74178954-a9ce-4c4e-8364-374e3a8e9679,fundNeedleExchange,3,1134
74178954-a9ce-4c4e-8364-374e3a8e9679,fundNeedleExchange,4,1442
74178954-a9ce-4c4e-8364-374e3a8e9679,fundNeedleExchange,5,2139
74178954-a9ce-4c4e-8364-374e3a8e9679,fundNeedleExchange,6,4047
74178954-a9ce-4c4e-8364-374e3a8e9679,israelAid,0,1588
74178954-a9ce-4c4e-8364-374e3a8e9679,israelAid,1,931
74178954-a9ce-4c4e-8364-374e3a8e9679,israelAid,2,1147
74178954-a9ce-4c4e-8364-374e3a8e9679,israelAid,3,1328
74178954-a9ce-4c4e-8364-374e3a8e9679,israelAid,4,1907
74178954-a9ce-4c4e-8364-374e3a8e9679,israelAid,5,2529
74178954-a9ce-4c4e-8364-374e3a8e9679,israelAid,6,3394
74178954-a9ce-4c4e-8364-374e3a8e9679,schoolDressCode,0,1979
74178954-a9ce-4c4e-8364-374e3a8e9679,schoolDressCode,1,1987
74178954-a9ce-4c4e-8364-374e3a8e9679,schoolDressCode,2,2326
74178954-a9ce-4c4e-8364-374e3a8e9679,schoolDressCode,3,1789
74178954-a9ce-4c4e-8364-374e3a8e9679,schoolDressCode,4,2472
74178954-a9ce-4c4e-8364-374e3a8e9679,slaveReparations,0,742
74178954-a9ce-4c4e-8364-374e3a8e9679,slaveReparations,1,543
74178954-a9ce-4c4e-8364-374e3a8e9679,slaveReparations,2,580
74178954-a9ce-4c4e-8364-374e3a8e9679,slaveReparations,3,713
74178954-a9ce-4c4e-8364-374e3a8e9679,slaveReparations,4,1068
74178954-a9ce-4c4e-8364-374e3a8e9679,slaveReparations,5,1117
74178954-a9ce-4c4e-8364-374e3a8e9679,slaveReparations,6,1681
74178954-a9ce-4c4e-8364-374e3a8e9679,universalIncome,0,818
74178954-a9ce-4c4e-8364-374e3a8e9679,universalIncome,1,561
74178954-a9ce-4c4e-8364-374e3a8e9679,universalIncome,2,680
74178954-a9ce-4c4e-8364-374e3a8e9679,universalIncome,3,920
74178954-a9ce-4c4e-8364-374e3a8e9679,universalIncome,4,1385
74178954-a9ce-4c4e-8364-374e3a8e9679,universalIncome,5,1713
74178954-a9ce-4c4e-8364-374e3a8e9679,universalIncome,6,2865
74d488d8-9fd3-44dd-a255-65c493eb4a54,fundNeedleExchange,0,1073
74d488d8-9fd3-44dd-a255-65c493eb4a54,fundNeedleExchange,1,1163
74d488d8-9fd3-44dd-a255-65c493eb4a54,fundNeedleExchange,2,1501
74d488d8-9fd3-44dd-a255-65c493eb4a54,fundNeedleExchange,3,1828
74d488d8-9fd3-44dd-a255-65c493eb4a54,israelAid,0,1259
74d488d8-9fd3-44dd-a255-65c493eb4a54,israelAid,1,741
74d488d8-9fd3-44dd-a255-65c493eb4a54,israelAid,2,814
74d488d8-9fd3-44dd-a255-65c493eb4a54,israelAid,3,1012
74d488d8-9fd3-44dd-a255-65c493eb4a54,israelAid,4,1247
74d488d8-9fd3-44dd-a255-65c493eb4a54,israelAid,5,1888
74d488d8-9fd3-44dd-a255-65c493eb4a54,israelAid,6,4940
74d488d8-9fd3-44dd-a255-65c493eb4a54,schoolDressCode,0,2764
74d488d8-9fd3-44dd-a255-65c493eb4a54,schoolDressCode,1,2766
74d488d8-9fd3-44dd-a255-65c493eb4a54,schoolDressCode,2,1970
74d488d8-9fd3-44dd-a255-65c493eb4a54,schoolDressCode,3,1442
74d488d8-9fd3-44dd-a255-65c493eb4a54,schoolDressCode,4,2620
74d488d8-9fd3-44dd-a255-65c493eb4a54,schoolDressCode,5,4379
74d488d8-9fd3-44dd-a255-65c493eb4a54,slaveReparations,0,1814
74d488d8-9fd3-44dd-a255-65c493eb4a54,slaveReparations,1,1570
74d488d8-9fd3-44dd-a255-65c493eb4a54,slaveReparations,2,2492
74d488d8-9fd3-44dd-a255-65c493eb4a54,slaveReparations,3,3671
74d488d8-9fd3-44dd-a255-65c493eb4a54,universalIncome,0,1171
74d488d8-9fd3-44dd-a255-65c493eb4a54,universalIncome,1,1405
74d488d8-9fd3-44dd-a255-65c493eb4a54,universalIncome,2,1472
74d488d8-9fd3-44dd-a255-65c493eb4a54,universalIncome,3,1076
74d488d8-9fd3-44dd-a255-65c493eb4a54,universalIncome,4,1922
74d81721-4de8-4520-afb1-a5910624b14f,capAndTrade,0,1110
74d81721-4de8-4520-afb1-a5910624b14f,capAndTrade,1,1001
74d81721-4de8-4520-afb1-a5910624b14f,capAndTrade,2,1035
74d81721-4de8-4520-afb1-a5910624b14f,capAndTrade,3,1226
74d81721-4de8-4520-afb1-a5910624b14f,cubaEmbargo,0,1121
74d81721-4de8-4520-afb1-a5910624b14f,cubaEmbargo,1,1083
74d81721-4de8-4520-afb1-a5910624b14f,cubaEmbargo,2,1105
74d81721-4de8-4520-afb1-a5910624b14f,cubaEmbargo,3,1122
74d81721-4de8-4520-afb1-a5910624b14f,drinkingAge,0,1068
74d81721-4de8-4520-afb1-a5910624b14f,drinkingAge,1,552
74d81721-4de8-4520-afb1-a5910624b14f,drinkingAge,2,617
74d81721-4de8-4520-afb1-a5910624b14f,drinkingAge,3,777
74d81721-4de8-4520-afb1-a5910624b14f,drinkingAge,4,1114
74d81721-4de8-4520-afb1-a5910624b14f,drinkingAge,5,1576
74d81721-4de8-4520-afb1-a5910624b14f,drinkingAge,6,2645
74d81721-4de8-4520-afb1-a5910624b14f,policeDefundingDiscrimination,0,5233
74d81721-4de8-4520-afb1-a5910624b14f,policeDefundingDiscrimination,1,6007
74d81721-4de8-4520-afb1-a5910624b14f,policeDefundingDiscrimination,2,7042
74d81721-4de8-4520-afb1-a5910624b14f,policeDefundingDiscrimination,3,8193
74d81721-4de8-4520-afb1-a5910624b14f,sportsPEDs,0,1330
74d81721-4de8-4520-afb1-a5910624b14f,sportsPEDs,1,752
74d81721-4de8-4520-afb1-a5910624b14f,sportsPEDs,2,809
74d81721-4de8-4520-afb1-a5910624b14f,sportsPEDs,3,1012
74d81721-4de8-4520-afb1-a5910624b14f,sportsPEDs,4,1228
74d81721-4de8-4520-afb1-a5910624b14f,sportsPEDs,5,688
74d81721-4de8-4520-afb1-a5910624b14f,sportsPEDs,6,554
756d1e3b-63e1-415c-9a01-963e103bb177,fundNeedleExchange,0,2360
756d1e3b-63e1-415c-9a01-963e103bb177,fundNeedleExchange,1,4028
756d1e3b-63e1-415c-9a01-963e103bb177,fundNeedleExchange,2,5067
756d1e3b-63e1-415c-9a01-963e103bb177,fundNeedleExchange,3,2281
756d1e3b-63e1-415c-9a01-963e103bb177,fundNeedleExchange,4,2210
756d1e3b-63e1-415c-9a01-963e103bb177,israelAid,0,1336
756d1e3b-63e1-415c-9a01-963e103bb177,israelAid,1,1965
756d1e3b-63e1-415c-9a01-963e103bb177,israelAid,2,1123
756d1e3b-63e1-415c-9a01-963e103bb177,israelAid,3,1238
756d1e3b-63e1-415c-9a01-963e103bb177,israelAid,4,1611
756d1e3b-63e1-415c-9a01-963e103bb177,israelAid,5,2741
756d1e3b-63e1-415c-9a01-963e103bb177,schoolDressCode,0,1257
756d1e3b-63e1-415c-9a01-963e103bb177,schoolDressCode,1,1899
756d1e3b-63e1-415c-9a01-963e103bb177,schoolDressCode,2,1575
756d1e3b-63e1-415c-9a01-963e103bb177,schoolDressCode,3,963
756d1e3b-63e1-415c-9a01-963e103bb177,schoolDressCode,4,1358
756d1e3b-63e1-415c-9a01-963e103bb177,slaveReparations,0,1720
756d1e3b-63e1-415c-9a01-963e103bb177,slaveReparations,1,2753
756d1e3b-63e1-415c-9a01-963e103bb177,slaveReparations,2,1432
756d1e3b-63e1-415c-9a01-963e103bb177,slaveReparations,3,1048
756d1e3b-63e1-415c-9a01-963e103bb177,slaveReparations,4,1596
756d1e3b-63e1-415c-9a01-963e103bb177,slaveReparations,5,1828
756d1e3b-63e1-415c-9a01-963e103bb177,universalIncome,0,1055
756d1e3b-63e1-415c-9a01-963e103bb177,universalIncome,1,1392
756d1e3b-63e1-415c-9a01-963e103bb177,universalIncome,2,1373
756d1e3b-63e1-415c-9a01-963e103bb177,universalIncome,3,1066
756d1e3b-63e1-415c-9a01-963e103bb177,universalIncome,4,1725
7655d1fd-2bbe-4b93-a0c1-100ee03a02c2,fundNeedleExchange,0,1105
7655d1fd-2bbe-4b93-a0c1-100ee03a02c2,fundNeedleExchange,1,1225
7655d1fd-2bbe-4b93-a0c1-100ee03a02c2,fundNeedleExchange,2,1490
7655d1fd-2bbe-4b93-a0c1-100ee03a02c2,fundNeedleExchange,3,1763
7655d1fd-2bbe-4b93-a0c1-100ee03a02c2,israelAid,0,1237
7655d1fd-2bbe-4b93-a0c1-100ee03a02c2,israelAid,1,1876
7655d1fd-2bbe-4b93-a0c1-100ee03a02c2,israelAid,2,2046
7655d1fd-2bbe-4b93-a0c1-100ee03a02c2,israelAid,3,1168
7655d1fd-2bbe-4b93-a0c1-100ee03a02c2,israelAid,4,1705
7655d1fd-2bbe-4b93-a0c1-100ee03a02c2,schoolDressCode,0,1224
7655d1fd-2bbe-4b93-a0c1-100ee03a02c2,schoolDressCode,1,2130
7655d1fd-2bbe-4b93-a0c1-100ee03a02c2,schoolDressCode,2,2405
7655d1fd-2bbe-4b93-a0c1-100ee03a02c2,schoolDressCode,3,1583
7655d1fd-2bbe-4b93-a0c1-100ee03a02c2,schoolDressCode,4,1983
7655d1fd-2bbe-4b93-a0c1-100ee03a02c2,slaveReparations,0,825
7655d1fd-2bbe-4b93-a0c1-100ee03a02c2,slaveReparations,1,1390
7655d1fd-2bbe-4b93-a0c1-100ee03a02c2,slaveReparations,2,1312
7655d1fd-2bbe-4b93-a0c1-100ee03a02c2,slaveReparations,3,938
7655d1fd-2bbe-4b93-a0c1-100ee03a02c2,slaveReparations,4,1984
7655d1fd-2bbe-4b93-a0c1-100ee03a02c2,universalIncome,0,2697
7655d1fd-2bbe-4b93-a0c1-100ee03a02c2,universalIncome,1,4863
7655d1fd-2bbe-4b93-a0c1-100ee03a02c2,universalIncome,2,7241
7655d1fd-2bbe-4b93-a0c1-100ee03a02c2,universalIncome,3,2722
7655d1fd-2bbe-4b93-a0c1-100ee03a02c2,universalIncome,4,3088
7722e26f-cf3f-4839-98a7-ac6e3647629c,fundNeedleExchange,0,1086
7722e26f-cf3f-4839-98a7-ac6e3647629c,fundNeedleExchange,1,1122
7722e26f-cf3f-4839-98a7-ac6e3647629c,fundNeedleExchange,2,1425
7722e26f-cf3f-4839-98a7-ac6e3647629c,fundNeedleExchange,3,1822
7722e26f-cf3f-4839-98a7-ac6e3647629c,israelAid,0,1230
7722e26f-cf3f-4839-98a7-ac6e3647629c,israelAid,1,1667
7722e26f-cf3f-4839-98a7-ac6e3647629c,israelAid,2,2160
7722e26f-cf3f-4839-98a7-ac6e3647629c,israelAid,3,1218
7722e26f-cf3f-4839-98a7-ac6e3647629c,israelAid,4,1852
7722e26f-cf3f-4839-98a7-ac6e3647629c,schoolDressCode,0,1019
7722e26f-cf3f-4839-98a7-ac6e3647629c,schoolDressCode,1,1277
7722e26f-cf3f-4839-98a7-ac6e3647629c,schoolDressCode,2,872
7722e26f-cf3f-4839-98a7-ac6e3647629c,schoolDressCode,3,1037
7722e26f-cf3f-4839-98a7-ac6e3647629c,schoolDressCode,4,1413
7722e26f-cf3f-4839-98a7-ac6e3647629c,schoolDressCode,5,1889
7722e26f-cf3f-4839-98a7-ac6e3647629c,slaveReparations,0,4469
7722e26f-cf3f-4839-98a7-ac6e3647629c,slaveReparations,1,1791
7722e26f-cf3f-4839-98a7-ac6e3647629c,slaveReparations,2,1345
7722e26f-cf3f-4839-98a7-ac6e3647629c,slaveReparations,3,2547
7722e26f-cf3f-4839-98a7-ac6e3647629c,slaveReparations,4,2078
7722e26f-cf3f-4839-98a7-ac6e3647629c,slaveReparations,5,3469
7722e26f-cf3f-4839-98a7-ac6e3647629c,slaveReparations,6,4530
7722e26f-cf3f-4839-98a7-ac6e3647629c,universalIncome,0,673
7722e26f-cf3f-4839-98a7-ac6e3647629c,universalIncome,1,533
7722e26f-cf3f-4839-98a7-ac6e3647629c,universalIncome,2,591
7722e26f-cf3f-4839-98a7-ac6e3647629c,universalIncome,3,710
7722e26f-cf3f-4839-98a7-ac6e3647629c,universalIncome,4,736
7722e26f-cf3f-4839-98a7-ac6e3647629c,universalIncome,5,1308
7722e26f-cf3f-4839-98a7-ac6e3647629c,universalIncome,6,4131
773e06e1-a4eb-4b72-8501-0d4a31111f76,fundNeedleExchange,0,661
773e06e1-a4eb-4b72-8501-0d4a31111f76,fundNeedleExchange,1,765
773e06e1-a4eb-4b72-8501-0d4a31111f76,fundNeedleExchange,2,1008
773e06e1-a4eb-4b72-8501-0d4a31111f76,fundNeedleExchange,3,981
773e06e1-a4eb-4b72-8501-0d4a31111f76,fundNeedleExchange,4,1614
773e06e1-a4eb-4b72-8501-0d4a31111f76,fundNeedleExchange,5,2628
773e06e1-a4eb-4b72-8501-0d4a31111f76,israelAid,0,1315
773e06e1-a4eb-4b72-8501-0d4a31111f76,israelAid,1,1490
773e06e1-a4eb-4b72-8501-0d4a31111f76,israelAid,2,1424
773e06e1-a4eb-4b72-8501-0d4a31111f76,israelAid,3,1085
773e06e1-a4eb-4b72-8501-0d4a31111f76,israelAid,4,1655
773e06e1-a4eb-4b72-8501-0d4a31111f76,schoolDressCode,0,927
773e06e1-a4eb-4b72-8501-0d4a31111f76,schoolDressCode,1,574
773e06e1-a4eb-4b72-8501-0d4a31111f76,schoolDressCode,2,862
773e06e1-a4eb-4b72-8501-0d4a31111f76,schoolDressCode,3,1076
773e06e1-a4eb-4b72-8501-0d4a31111f76,schoolDressCode,4,1380
773e06e1-a4eb-4b72-8501-0d4a31111f76,schoolDressCode,5,2269
773e06e1-a4eb-4b72-8501-0d4a31111f76,schoolDressCode,6,5103
773e06e1-a4eb-4b72-8501-0d4a31111f76,slaveReparations,0,2591
773e06e1-a4eb-4b72-8501-0d4a31111f76,slaveReparations,1,3129
773e06e1-a4eb-4b72-8501-0d4a31111f76,slaveReparations,2,3998
773e06e1-a4eb-4b72-8501-0d4a31111f76,slaveReparations,3,2736
773e06e1-a4eb-4b72-8501-0d4a31111f76,slaveReparations,4,4320
773e06e1-a4eb-4b72-8501-0d4a31111f76,universalIncome,0,1054
773e06e1-a4eb-4b72-8501-0d4a31111f76,universalIncome,1,1377
773e06e1-a4eb-4b72-8501-0d4a31111f76,universalIncome,2,1778
773e06e1-a4eb-4b72-8501-0d4a31111f76,universalIncome,3,2042
775ace3d-36de-4583-b3e3-6d8b9d676755,fundNeedleExchange,0,770
775ace3d-36de-4583-b3e3-6d8b9d676755,fundNeedleExchange,1,541
775ace3d-36de-4583-b3e3-6d8b9d676755,fundNeedleExchange,2,703
775ace3d-36de-4583-b3e3-6d8b9d676755,fundNeedleExchange,3,934
775ace3d-36de-4583-b3e3-6d8b9d676755,fundNeedleExchange,4,1111
775ace3d-36de-4583-b3e3-6d8b9d676755,fundNeedleExchange,5,1963
775ace3d-36de-4583-b3e3-6d8b9d676755,fundNeedleExchange,6,3407
775ace3d-36de-4583-b3e3-6d8b9d676755,israelAid,0,1414
775ace3d-36de-4583-b3e3-6d8b9d676755,israelAid,1,1498
775ace3d-36de-4583-b3e3-6d8b9d676755,israelAid,2,2124
775ace3d-36de-4583-b3e3-6d8b9d676755,israelAid,3,1418
775ace3d-36de-4583-b3e3-6d8b9d676755,israelAid,4,2192
775ace3d-36de-4583-b3e3-6d8b9d676755,schoolDressCode,0,1546
775ace3d-36de-4583-b3e3-6d8b9d676755,schoolDressCode,1,623
775ace3d-36de-4583-b3e3-6d8b9d676755,schoolDressCode,2,688
775ace3d-36de-4583-b3e3-6d8b9d676755,schoolDressCode,3,1371
775ace3d-36de-4583-b3e3-6d8b9d676755,schoolDressCode,4,2004
775ace3d-36de-4583-b3e3-6d8b9d676755,schoolDressCode,5,2891
775ace3d-36de-4583-b3e3-6d8b9d676755,schoolDressCode,6,4533
775ace3d-36de-4583-b3e3-6d8b9d676755,slaveReparations,0,826
775ace3d-36de-4583-b3e3-6d8b9d676755,slaveReparations,1,602
775ace3d-36de-4583-b3e3-6d8b9d676755,slaveReparations,2,601
775ace3d-36de-4583-b3e3-6d8b9d676755,slaveReparations,3,1031
775ace3d-36de-4583-b3e3-6d8b9d676755,slaveReparations,4,1178
775ace3d-36de-4583-b3e3-6d8b9d676755,slaveReparations,5,1857
775ace3d-36de-4583-b3e3-6d8b9d676755,slaveReparations,6,4129
775ace3d-36de-4583-b3e3-6d8b9d676755,universalIncome,0,798
775ace3d-36de-4583-b3e3-6d8b9d676755,universalIncome,1,495
775ace3d-36de-4583-b3e3-6d8b9d676755,universalIncome,2,596
775ace3d-36de-4583-b3e3-6d8b9d676755,universalIncome,3,891
775ace3d-36de-4583-b3e3-6d8b9d676755,universalIncome,4,923
775ace3d-36de-4583-b3e3-6d8b9d676755,universalIncome,5,1534
775ace3d-36de-4583-b3e3-6d8b9d676755,universalIncome,6,2808
77662d5e-d725-40f6-93a4-db8a94cdb2ec,fundNeedleExchange,0,1897
77662d5e-d725-40f6-93a4-db8a94cdb2ec,fundNeedleExchange,1,2217
77662d5e-d725-40f6-93a4-db8a94cdb2ec,fundNeedleExchange,2,1563
77662d5e-d725-40f6-93a4-db8a94cdb2ec,fundNeedleExchange,3,1125
77662d5e-d725-40f6-93a4-db8a94cdb2ec,fundNeedleExchange,4,994
77662d5e-d725-40f6-93a4-db8a94cdb2ec,fundNeedleExchange,5,1251
77662d5e-d725-40f6-93a4-db8a94cdb2ec,israelAid,0,943
77662d5e-d725-40f6-93a4-db8a94cdb2ec,israelAid,1,1216
77662d5e-d725-40f6-93a4-db8a94cdb2ec,israelAid,2,862
77662d5e-d725-40f6-93a4-db8a94cdb2ec,israelAid,3,951
77662d5e-d725-40f6-93a4-db8a94cdb2ec,israelAid,4,1159
77662d5e-d725-40f6-93a4-db8a94cdb2ec,israelAid,5,1782
77662d5e-d725-40f6-93a4-db8a94cdb2ec,schoolDressCode,0,693
77662d5e-d725-40f6-93a4-db8a94cdb2ec,schoolDressCode,1,1042
77662d5e-d725-40f6-93a4-db8a94cdb2ec,schoolDressCode,2,635
77662d5e-d725-40f6-93a4-db8a94cdb2ec,schoolDressCode,3,676
77662d5e-d725-40f6-93a4-db8a94cdb2ec,schoolDressCode,4,933
77662d5e-d725-40f6-93a4-db8a94cdb2ec,schoolDressCode,5,1362
77662d5e-d725-40f6-93a4-db8a94cdb2ec,slaveReparations,0,2918
77662d5e-d725-40f6-93a4-db8a94cdb2ec,slaveReparations,1,4476
77662d5e-d725-40f6-93a4-db8a94cdb2ec,slaveReparations,2,2027
77662d5e-d725-40f6-93a4-db8a94cdb2ec,slaveReparations,3,2341
77662d5e-d725-40f6-93a4-db8a94cdb2ec,slaveReparations,4,3114
77662d5e-d725-40f6-93a4-db8a94cdb2ec,slaveReparations,5,3256
77662d5e-d725-40f6-93a4-db8a94cdb2ec,universalIncome,0,2342
77662d5e-d725-40f6-93a4-db8a94cdb2ec,universalIncome,1,3023
77662d5e-d725-40f6-93a4-db8a94cdb2ec,universalIncome,2,1136
77662d5e-d725-40f6-93a4-db8a94cdb2ec,universalIncome,3,1135
77662d5e-d725-40f6-93a4-db8a94cdb2ec,universalIncome,4,1198
77662d5e-d725-40f6-93a4-db8a94cdb2ec,universalIncome,5,1603
77a89a9d-671d-4e8c-8622-30e8a7b7a26d,capAndTrade,0,2219
77a89a9d-671d-4e8c-8622-30e8a7b7a26d,capAndTrade,1,1634
77a89a9d-671d-4e8c-8622-30e8a7b7a26d,capAndTrade,2,3551
77a89a9d-671d-4e8c-8622-30e8a7b7a26d,capAndTrade,3,3228
77a89a9d-671d-4e8c-8622-30e8a7b7a26d,capAndTrade,4,6306
77a89a9d-671d-4e8c-8622-30e8a7b7a26d,capAndTrade,5,8513
77a89a9d-671d-4e8c-8622-30e8a7b7a26d,cubaEmbargo,0,2789
77a89a9d-671d-4e8c-8622-30e8a7b7a26d,cubaEmbargo,1,3508
77a89a9d-671d-4e8c-8622-30e8a7b7a26d,cubaEmbargo,2,2862
77a89a9d-671d-4e8c-8622-30e8a7b7a26d,cubaEmbargo,3,1725
77a89a9d-671d-4e8c-8622-30e8a7b7a26d,cubaEmbargo,4,1715
77a89a9d-671d-4e8c-8622-30e8a7b7a26d,drinkingAge,0,699
77a89a9d-671d-4e8c-8622-30e8a7b7a26d,drinkingAge,1,369
77a89a9d-671d-4e8c-8622-30e8a7b7a26d,drinkingAge,2,405
77a89a9d-671d-4e8c-8622-30e8a7b7a26d,drinkingAge,3,486
77a89a9d-671d-4e8c-8622-30e8a7b7a26d,drinkingAge,4,653
77a89a9d-671d-4e8c-8622-30e8a7b7a26d,drinkingAge,5,728
77a89a9d-671d-4e8c-8622-30e8a7b7a26d,drinkingAge,6,1135
77a89a9d-671d-4e8c-8622-30e8a7b7a26d,policeDefundingDiscrimination,0,502
77a89a9d-671d-4e8c-8622-30e8a7b7a26d,policeDefundingDiscrimination,1,319
77a89a9d-671d-4e8c-8622-30e8a7b7a26d,policeDefundingDiscrimination,2,341
77a89a9d-671d-4e8c-8622-30e8a7b7a26d,policeDefundingDiscrimination,3,417
77a89a9d-671d-4e8c-8622-30e8a7b7a26d,policeDefundingDiscrimination,4,580
77a89a9d-671d-4e8c-8622-30e8a7b7a26d,policeDefundingDiscrimination,5,730
77a89a9d-671d-4e8c-8622-30e8a7b7a26d,policeDefundingDiscrimination,6,1227
77a89a9d-671d-4e8c-8622-30e8a7b7a26d,sportsPEDs,0,715
77a89a9d-671d-4e8c-8622-30e8a7b7a26d,sportsPEDs,1,408
77a89a9d-671d-4e8c-8622-30e8a7b7a26d,sportsPEDs,2,440
77a89a9d-671d-4e8c-8622-30e8a7b7a26d,sportsPEDs,3,462
77a89a9d-671d-4e8c-8622-30e8a7b7a26d,sportsPEDs,4,536
77a89a9d-671d-4e8c-8622-30e8a7b7a26d,sportsPEDs,5,425
77a89a9d-671d-4e8c-8622-30e8a7b7a26d,sportsPEDs,6,373
77b15bb5-2d60-420d-9ad0-08d8c2d96ea4,capAndTrade,0,1053
77b15bb5-2d60-420d-9ad0-08d8c2d96ea4,capAndTrade,1,1303
77b15bb5-2d60-420d-9ad0-08d8c2d96ea4,capAndTrade,2,737
77b15bb5-2d60-420d-9ad0-08d8c2d96ea4,capAndTrade,3,548
77b15bb5-2d60-420d-9ad0-08d8c2d96ea4,capAndTrade,4,1217
77b15bb5-2d60-420d-9ad0-08d8c2d96ea4,cubaEmbargo,0,1028
77b15bb5-2d60-420d-9ad0-08d8c2d96ea4,cubaEmbargo,1,475
77b15bb5-2d60-420d-9ad0-08d8c2d96ea4,cubaEmbargo,2,726
77b15bb5-2d60-420d-9ad0-08d8c2d96ea4,cubaEmbargo,3,1535
77b15bb5-2d60-420d-9ad0-08d8c2d96ea4,cubaEmbargo,4,1823
77b15bb5-2d60-420d-9ad0-08d8c2d96ea4,cubaEmbargo,5,3231
77b15bb5-2d60-420d-9ad0-08d8c2d96ea4,cubaEmbargo,6,6015
77b15bb5-2d60-420d-9ad0-08d8c2d96ea4,drinkingAge,0,1069
77b15bb5-2d60-420d-9ad0-08d8c2d96ea4,drinkingAge,1,926
77b15bb5-2d60-420d-9ad0-08d8c2d96ea4,drinkingAge,2,1017
77b15bb5-2d60-420d-9ad0-08d8c2d96ea4,drinkingAge,3,1148
77b15bb5-2d60-420d-9ad0-08d8c2d96ea4,drinkingAge,4,2180
77b15bb5-2d60-420d-9ad0-08d8c2d96ea4,policeDefundingDiscrimination,0,1338
77b15bb5-2d60-420d-9ad0-08d8c2d96ea4,policeDefundingDiscrimination,1,1747
77b15bb5-2d60-420d-9ad0-08d8c2d96ea4,policeDefundingDiscrimination,2,632
77b15bb5-2d60-420d-9ad0-08d8c2d96ea4,policeDefundingDiscrimination,3,601
77b15bb5-2d60-420d-9ad0-08d8c2d96ea4,policeDefundingDiscrimination,4,708
77b15bb5-2d60-420d-9ad0-08d8c2d96ea4,policeDefundingDiscrimination,5,653
77b15bb5-2d60-420d-9ad0-08d8c2d96ea4,sportsPEDs,0,2056
77b15bb5-2d60-420d-9ad0-08d8c2d96ea4,sportsPEDs,1,2948
77b15bb5-2d60-420d-9ad0-08d8c2d96ea4,sportsPEDs,2,4061
77b15bb5-2d60-420d-9ad0-08d8c2d96ea4,sportsPEDs,3,7941
77c1df10-cc49-4d54-897e-7e3b6081ec07,fundNeedleExchange,0,806
77c1df10-cc49-4d54-897e-7e3b6081ec07,fundNeedleExchange,1,592
77c1df10-cc49-4d54-897e-7e3b6081ec07,fundNeedleExchange,2,781
77c1df10-cc49-4d54-897e-7e3b6081ec07,fundNeedleExchange,3,1045
77c1df10-cc49-4d54-897e-7e3b6081ec07,fundNeedleExchange,4,1241
77c1df10-cc49-4d54-897e-7e3b6081ec07,fundNeedleExchange,5,1921
77c1df10-cc49-4d54-897e-7e3b6081ec07,fundNeedleExchange,6,4058
77c1df10-cc49-4d54-897e-7e3b6081ec07,israelAid,0,1389
77c1df10-cc49-4d54-897e-7e3b6081ec07,israelAid,1,667
77c1df10-cc49-4d54-897e-7e3b6081ec07,israelAid,2,793
77c1df10-cc49-4d54-897e-7e3b6081ec07,israelAid,3,1141
77c1df10-cc49-4d54-897e-7e3b6081ec07,israelAid,4,1456
77c1df10-cc49-4d54-897e-7e3b6081ec07,israelAid,5,2006
77c1df10-cc49-4d54-897e-7e3b6081ec07,israelAid,6,3778
77c1df10-cc49-4d54-897e-7e3b6081ec07,schoolDressCode,0,1630
77c1df10-cc49-4d54-897e-7e3b6081ec07,schoolDressCode,1,693
77c1df10-cc49-4d54-897e-7e3b6081ec07,schoolDressCode,2,778
77c1df10-cc49-4d54-897e-7e3b6081ec07,schoolDressCode,3,1449
77c1df10-cc49-4d54-897e-7e3b6081ec07,schoolDressCode,4,2142
77c1df10-cc49-4d54-897e-7e3b6081ec07,schoolDressCode,5,2791
77c1df10-cc49-4d54-897e-7e3b6081ec07,schoolDressCode,6,4525
77c1df10-cc49-4d54-897e-7e3b6081ec07,slaveReparations,0,938
77c1df10-cc49-4d54-897e-7e3b6081ec07,slaveReparations,1,1335
77c1df10-cc49-4d54-897e-7e3b6081ec07,slaveReparations,2,1392
77c1df10-cc49-4d54-897e-7e3b6081ec07,slaveReparations,3,1130
77c1df10-cc49-4d54-897e-7e3b6081ec07,slaveReparations,4,2353
77c1df10-cc49-4d54-897e-7e3b6081ec07,universalIncome,0,929
77c1df10-cc49-4d54-897e-7e3b6081ec07,universalIncome,1,1082
77c1df10-cc49-4d54-897e-7e3b6081ec07,universalIncome,2,820
77c1df10-cc49-4d54-897e-7e3b6081ec07,universalIncome,3,853
77c1df10-cc49-4d54-897e-7e3b6081ec07,universalIncome,4,1324
77c1df10-cc49-4d54-897e-7e3b6081ec07,universalIncome,5,2162
78022596-f7d5-4926-9d35-e932951145b5,fundNeedleExchange,0,1364
78022596-f7d5-4926-9d35-e932951145b5,fundNeedleExchange,1,1306
78022596-f7d5-4926-9d35-e932951145b5,fundNeedleExchange,2,1568
